LID,Volume,Name,Type,Subtype,Current Country,Latitude,Longitude,Location Accuracy
291,1,Haunstetten,Concentration Camp,Subcamp,Germany,48.3167,10.9167,Exact
292,1,Hausham,Concentration Camp,Subcamp,Germany,47.7500,11.8500,Exact
293,1,Havelberg,Early Concentration Camp,N/A,Germany,52.8167,12.0833,Exact
294,1,Hayingen (Ebingen),Concentration Camp,Subcamp,Germany,48.2667,9.4833,Exact
295,1,Heidenheim,Concentration Camp,Subcamp,Germany,48.6833,10.1500,Exact
296,1,Heiligenbeil,Concentration Camp,Subcamp,Russia,54.4650,19.9415,Exact
297,1,Heinersdorf,Early Concentration Camp,N/A,Poland,51.4500,16.5000,Exact
298,1,Helmbrechts,Concentration Camp,Subcamp,Germany,50.2333,11.7000,Exact
299,1,Hennigsdorf,Concentration Camp,Subcamp,Germany,52.6333,13.2000,Exact
300,1,Heppenheim,Concentration Camp,Subcamp,Germany,49.6407,8.6372,Exact
301,1,Hermeskeil,Concentration Camp,Subcamp,Germany,49.6500,6.9500,Exact
302,1,Hersbruck,Concentration Camp,Subcamp,Germany,49.5167,11.4333,Exact
303,1,Hertine,Concentration Camp,Subcamp,Czechia,50.6000,13.9000,Exact
304,1,Herzogenbusch Main Camp (Vught),Concentration Camp,Main Camp,Netherlands,51.7000,5.3167,Exact
305,1,"Hesdin (Buchenwald, SS-Bbde V)",Concentration Camp,Subcamp,France,50.6667,2.0333,Exact
306,1,Hessisch Lichtenau,Concentration Camp,Subcamp,Germany,51.2000,9.7167,Exact
307,1,Heuberg (Stetten am kalten Markt),Early Concentration Camp,N/A,Germany,48.1167,9.0833,Exact
308,1,Hildesheim,Concentration Camp,Subcamp,Germany,52.1500,9.9667,Exact
309,1,Hindenburg,Concentration Camp,Subcamp,Poland,50.3167,18.7833,Exact
310,1,Hinzert,Concentration Camp,Main Camp,Germany,49.7000,6.9000,Exact
311,1,Hirschberg (Arbeitskommando),Concentration Camp,Subcamp,Poland,50.9008,15.7251,Exact
312,1,Hirschberg/Buchwald-Hohenwiese,Concentration Camp,Subcamp,Poland,50.8243,15.8169,Exact
313,1,"Hirtenberg (Waffen-SS-Arbeitslager Hirtenberg, Gustloff-Werke)",Concentration Camp,Subcamp,Austria,47.9167,16.1833,Exact
314,1,Hochweiler,Concentration Camp,Subcamp,Poland,51.4833,17.3167,Exact
315,1,Hof-Moschendorf,Concentration Camp,Subcamp,Germany,50.2833,11.9333,Exact
316,1,Hohenlinde (Hubertushütte),Concentration Camp,Subcamp,Poland,50.3333,18.9333,Exact
317,1,Hohenlychen,Concentration Camp,Subcamp,Germany,53.2000,13.3167,Exact
318,1,Hohenstein-Ernstthal,Concentration Camp,Subcamp,Germany,50.8000,12.7167,Exact
319,1,"Hohlstedt (Mittelbau, SS-Bbde I)",Concentration Camp,Subcamp,Germany,51.4500,11.1667,Exact
320,1,Hohnstein,Early Concentration Camp,N/A,Germany,50.9833,14.1167,Exact
321,1,Holleischen,Concentration Camp,Subcamp,Czechia,49.6000,13.1000,Exact
322,1,Homburg-Nord (OT-Polizeihaftlager),Concentration Camp,Subcamp,Germany,49.3500,7.3000,Exact
323,1,Hopehill (Reimannsfelde),Concentration Camp,Subcamp,Poland,54.2667,19.2500,Exact
324,1,Hoppstädten,Concentration Camp,Subcamp,Germany,49.6167,7.2000,Exact
325,1,Horneburg,Concentration Camp,Subcamp,Germany,53.5000,9.5833,Exact
326,1,Hradischko,Concentration Camp,Subcamp,Czechia,49.8667,14.4167,Exact
327,1,"Husum-Schwesing (Husum, Schwesing, Lager Engelsburg)",Concentration Camp,Subcamp,Germany,54.4667,9.0500,Exact
328,1,Iffezheim,Concentration Camp,Subcamp,Germany,48.8000,8.1333,Exact
329,1,Ilfeld,Concentration Camp,Subcamp,Germany,51.5833,10.7833,Exact
330,1,Ilsenburg,Concentration Camp,Subcamp,Germany,51.8667,10.6833,Exact
331,1,"Innsbruck (SS- Sonderlager, Auffanglager Innsbruck, Reichenau)",Concentration Camp,Subcamp,Austria,47.2667,11.4000,Exact
332,1,"Janinagrube (Johannagrube, Gute Hoffnungsgrube)",Concentration Camp,Subcamp,Poland,50.1000,19.3167,Exact
333,1,Janowitz,Concentration Camp,Subcamp,Czechia,49.6833,14.6000,Exact
334,1,JANOWITZ,Concentration Camp,N/A,Czechia,49.7000,14.3500,Exact
335,1,Jawischowitz,Concentration Camp,Subcamp,Poland,49.9500,19.1500,Exact
336,1,Jena,Concentration Camp,Subcamp,Germany,50.9333,11.5833,Exact
337,1,Jesau,Concentration Camp,Subcamp,Russia,54.5333,20.5833,Exact
338,1,Johanngeorgenstadt,Concentration Camp,Subcamp,Germany,50.4333,12.7333,Exact
339,1,Jungfern-Breschan,Concentration Camp,Subcamp,Czechia,50.2167,14.4500,Exact
340,1,Jöhvi (Jewe),Concentration Camp,Subcamp,Estonia,59.3667,27.4500,Exact
341,1,Kabelwerk Krakau,Concentration Camp,Subcamp,Unknown,50.0350,19.9750,Approximate
342,1,Kallies,Concentration Camp,Subcamp,Poland,53.2833,15.9167,Exact
343,1,Kaltenkirchen,Concentration Camp,Subcamp,Germany,53.8333,9.9667,Exact
344,1,Kamenz,Concentration Camp,Subcamp,Germany,51.2667,14.1000,Exact
345,1,Karlsfeld (Karlsfeld OT),Concentration Camp,Subcamp,Germany,48.2167,11.4667,Exact
346,1,Karlshagen I and II,Concentration Camp,Subcamp,Germany,54.1167,13.8333,Exact
347,1,Kassel,Concentration Camp,Subcamp,Germany,51.3167,9.5000,Exact
348,1,Kattowitz,Concentration Camp,Subcamp,Poland,50.2667,19.0167,Exact
349,1,"Kauen Main Camp (Kaunas, Kovno, Kowno, Slobodka)",Concentration Camp,Main Camp,Lithuania,54.8833,23.9000,Exact
350,1,Kaufbeuren,Concentration Camp,Subcamp,Germany,47.8833,10.6167,Exact
351,1,Kaufering I-XI,Concentration Camp,Subcamp,Germany,48.0833,10.8833,Exact
352,1,Kazlu Ruda,Concentration Camp,Subcamp,Lithuania,54.7667,23.5000,Exact
353,1,Kedahnen,Concentration Camp,Subcamp,Lithuania,55.2883,23.9746,Exact
354,1,Kelbra,Concentration Camp,Subcamp,Germany,51.4167,11.0333,Exact
355,1,Kempten (Helmuth Sachse KG),Concentration Camp,Subcamp,Germany,47.7167,10.3167,Exact
356,1,Kerstowa and Putki,Concentration Camp,Subcamp,Estonia,57.9833,26.9500,Exact
357,1,Kiel,Concentration Camp,Subcamp,Germany,54.3333,10.1333,Exact
358,1,Kiew,Concentration Camp,Subcamp,Ukraine,50.4333,30.5167,Exact
359,1,"Kirchham bei Pocking (Pocking, Waldstadt, Pocking- Waldstadt)",Concentration Camp,Subcamp,Austria,48.3500,13.2833,Exact
360,1,Kirrberg (OT- Polizeihaftlager),Concentration Camp,Subcamp,Germany,49.3000,7.3667,Exact
361,1,Kislau,Early Concentration Camp,N/A,Germany,49.2167,8.6500,Exact
362,1,Kittlitztreben (Kretschamberg),Concentration Camp,Subcamp,Poland,51.3833,15.6000,Exact
363,1,Kiviõli I and II,Concentration Camp,Subcamp,Estonia,59.3833,26.9667,Exact
364,1,Klagenfurt-Lendorf,Concentration Camp,Subcamp,Austria,46.6333,14.3000,Exact
365,1,"Kleinbodungen (""Emmi, Werk III)",Concentration Camp,Subcamp,Germany,51.4667,10.5333,Exact
366,1,Kleinbodungen / Bischofferode-Eichsfeld,Concentration Camp,Subcamp,Germany,51.5000,10.4333,Exact
367,1,Kleinbodungen / Niedergebra (Kommando 48A),Concentration Camp,Subcamp,Germany,51.4167,10.6000,Exact
368,1,Kleinmachnow,Concentration Camp,Subcamp,Germany,52.4000,13.2500,Exact
369,1,Kleve,Early Concentration Camp,N/A,Germany,51.7833,6.1500,Exact
370,1,Klooga,Concentration Camp,Subcamp,Estonia,59.3197,24.2112,Exact
371,1,Klützow,Concentration Camp,Subcamp,Poland,53.2833,15.0167,Exact
372,1,Kobier (Kobiór),Concentration Camp,Subcamp,Poland,50.0667,18.9500,Exact
373,1,Kochendorf (Eisbär),Concentration Camp,Subcamp,Germany,49.2167,9.2167,Exact
374,1,Kolpin,Concentration Camp,Subcamp,Germany,52.2833,13.9833,Exact
375,1,"Kortemark and Proven, Belgium (Neuengamme and Buchenwald, SS-BB I)",Concentration Camp,Subcamp,Belgium,51.0333,3.0333,Exact
376,1,Koschedaren,Concentration Camp,Subcamp,Lithuania,54.8667,24.4500,Exact
377,1,Kottern / Fischen,Concentration Camp,Subcamp,Germany,47.4500,10.2833,Exact
378,1,Kottern-Weidach,Concentration Camp,Subcamp,Germany,47.7000,10.3167,Exact
379,1,Krakau-Płaszów Main Camp,Concentration Camp,Main Camp,Poland,50.0327,19.9618,Exact
380,1,Kranichfeld,Concentration Camp,Subcamp,Germany,50.8500,11.2000,Exact
381,1,Kratzau I,Concentration Camp,Subcamp,Czechia,50.8167,14.9833,Exact
382,1,Krondorf-Sauerbrunn,Concentration Camp,Subcamp,Czechia,50.3500,13.0833,Exact
383,1,Krottingen,Concentration Camp,Subcamp,Lithuania,55.8833,21.2500,Exact
384,1,"Kuhlen (Rickling, Falkenried, Innere Mission)",Early Concentration Camp,N/A,Germany,53.9167,9.2333,Exact
385,1,Kuremäe,Concentration Camp,Subcamp,Estonia,59.2000,27.5330,Exact
386,1,Kurzbach,Concentration Camp,Subcamp,Poland,51.3955,17.3682,Exact
387,1,Käsemark,Concentration Camp,Subcamp,Poland,54.2500,18.9333,Exact
388,1,Köln (Buchenwald) (SS- BB III),Concentration Camp,Subcamp,Germany,50.9333,6.9500,Exact
389,1,Köln- Deutz (Westwaggon),Concentration Camp,Subcamp,Germany,50.9333,6.9500,Exact
390,1,"Köln (Mozartstrasse, Braunes Haus)",Early Concentration Camp,N/A,Germany,50.9333,6.9500,Exact
391,1,Königs Wusterhausen,Concentration Camp,Subcamp,Germany,52.2833,13.6167,Exact
392,1,Königsberg,Concentration Camp,Subcamp,Russia,54.7167,20.5000,Exact
393,1,Königsberg (Neumark),Concentration Camp,Subcamp,Poland,52.9667,14.4333,Exact
394,1,Königsbruck bei Dresden,Early Concentration Camp,N/A,Germany,51.2667,13.9000,Exact
395,1,Königssee,Concentration Camp,Subcamp,Germany,47.6000,13.0000,Exact
396,1,Königstein,Early Concentration Camp,N/A,Czechia,50.9167,14.0667,Exact
397,1,Küstrin,Concentration Camp,Subcamp,Poland,52.5833,14.6500,Exact
398,1,Ladelund,Concentration Camp,Subcamp,Germany,54.8500,9.0167,Exact
399,1,Lagedi,Concentration Camp,Subcamp,Estonia,59.4000,24.9333,Exact
400,1,Lagischa,Concentration Camp,Subcamp,Poland,50.3500,19.1333,Exact
401,1,Landau (Schutzhaftlager in der Landauer Fortkaserne),Early Concentration Camp,N/A,Germany,49.2000,8.1167,Exact
402,1,Landeshut,Concentration Camp,Subcamp,Poland,50.7833,16.0333,Exact
403,1,Landsberg,Concentration Camp,Subcamp,Germany,48.0500,10.8667,Exact
404,1,Landshut,Concentration Camp,Subcamp,Germany,48.5333,12.1500,Exact
405,1,"Langenbielau I (Reichenbach, Reichenbach Sportschule)",Concentration Camp,Subcamp,Poland,50.6833,16.6167,Exact
406,1,Langendiebach I and II,Concentration Camp,Subcamp,Germany,50.1667,8.9833,Exact
407,1,Langensalza,Concentration Camp,Subcamp,Germany,51.1000,10.6500,Exact
408,1,Halberstadt- Langenstein- Zwieberge/ Junkerswerke (JUHA),Concentration Camp,Subcamp,Germany,51.8500,10.9833,Exact
409,1,Halberstadt- Langenstein- Zwieberge/ Hecklingen,Concentration Camp,Subcamp,Germany,51.8500,11.5333,Exact
410,1,Halberstadt- Langenstein- Zwieberge/ Wernigerode,Concentration Camp,Subcamp,Germany,51.8333,10.7833,Exact
411,1,Langlütjen II,Early Concentration Camp,N/A,Germany,53.5500,8.5833,Exact
412,1,Lauenburg (SS- Unterführerschule Lauenburg),Concentration Camp,Subcamp,Poland,54.6333,17.7500,Exact
413,1,Lauenburg in Pommern,Concentration Camp,Subcamp,Germany,53.3667,10.5667,Exact
414,1,"Lauingen (I, II, and Birkackerhof)",Concentration Camp,Subcamp,Germany,48.5667,10.4333,Exact
415,1,Laurahütte,Concentration Camp,Subcamp,Poland,50.3000,19.0333,Exact
416,1,Leeuwarden,Concentration Camp,Subcamp,Netherlands,53.2000,5.7833,Exact
417,1,Lehnitz (Klinkerwerk),Concentration Camp,Subcamp,Germany,52.7500,13.2667,Exact
418,1,"Leibnitz Graz (Aflenz, Kalksteinwerke)",Concentration Camp,Subcamp,Austria,46.7814,15.5415,Exact
419,1,Leipzig,Early Concentration Camp,N/A,Germany,51.3000,12.3333,Exact
420,1,Leipzig- Schönau (ATG),Concentration Camp,Subcamp,Germany,51.3000,12.3333,Exact
421,1,Leitmeritz,Concentration Camp,Subcamp,Czechia,50.5333,14.1333,Exact
422,1,"Lemberg (Lemberg (Weststrasse), Lemberg (Janowska))",Concentration Camp,Subcamp,Ukraine,49.8333,24.0000,Exact
423,1,Lengenfeld,Concentration Camp,Subcamp,Germany,50.5667,12.3667,Exact
424,1,Lengerich (A1),Concentration Camp,Subcamp,Germany,52.1833,7.8667,Exact
425,1,Lenzing,Concentration Camp,Subcamp,Austria,47.9667,13.6167,Exact
426,1,Leonberg,Concentration Camp,Subcamp,Germany,48.8000,9.0167,Exact
427,1,"Leopoldshall (Ju, Lh)",Concentration Camp,Subcamp,Germany,51.8500,11.5833,Exact
428,1,Leschwitz bei Görlitz (aka Weinhübel),Concentration Camp,Subcamp,Germany,51.1167,14.9833,Exact
429,1,Libau (Heeresgruppe Nord),Concentration Camp,Subcamp,Latvia,56.5167,21.0167,Exact
430,1,Lichtenburg,Early Concentration Camp,N/A,Germany,51.6667,12.9333,Exact
431,1,Lichtewerden,Concentration Camp,Subcamp,Czechia,50.0500,17.4167,Exact
432,1,Liebau,Concentration Camp,Subcamp,Czechia,50.7079,15.9937,Exact
433,1,Lieberose (Liro),Concentration Camp,Subcamp,Germany,51.9833,14.3000,Exact
434,1,Linz I,Concentration Camp,Subcamp,Austria,48.3000,14.3000,Exact
435,1,"Lippstadt (Lippstädter Eisen-und Metallwerke, LEM, SS- Kommando Lippstadt I)",Concentration Camp,Subcamp,Germany,51.6667,8.3500,Exact
436,1,"Polish Youth Custody Camp of the Security Police Litzmannstadt (Polenlager, Kripolager)",Youth Camp,N/A,Poland,51.7500,19.4667,Exact
437,1,Lobositz,Concentration Camp,Subcamp,Czechia,50.5167,14.0667,Exact
438,1,Lochau,Concentration Camp,Subcamp,Austria,47.5333,9.7500,Exact
439,1,Loiblpass,Concentration Camp,Subcamp,Austria,46.4934,14.2404,Exact
440,1,Lublin (Alter Flughafen),Concentration Camp,Subcamp,Poland,51.2500,22.5667,Exact
441,1,Lublin Main Camp (Majdanek),Concentration Camp,Main Camp,Poland,51.2228,22.5985,Exact
442,1,Ludwigsdorf,Concentration Camp,Subcamp,Poland,50.6167,16.4833,Exact
443,1,Lübben,Concentration Camp,Subcamp,Germany,51.9500,13.9000,Exact
444,1,Lübberstedt (Bilohe),Concentration Camp,Subcamp,Germany,53.3333,8.8000,Exact
445,1,Lütjenburg (Hohwacht),Concentration Camp,Subcamp,Germany,54.3000,10.6000,Exact
446,1,Lützkendorf (Ld),Concentration Camp,Subcamp,Germany,51.3000,11.8500,Exact
447,1,"Mackenrode (Buchenwald, Mittelbau, and Sachsenhausen, SS-Bbde III)",Concentration Camp,Subcamp,Germany,51.5500,10.5833,Exact
448,1,Magdeburg,Early Concentration Camp,N/A,Germany,52.1667,11.6667,Exact
449,1,Magdeburg (Polte OHG),Concentration Camp,Subcamp,Germany,52.1667,11.6667,Exact
450,1,Mährisch Weisswasser,Concentration Camp,Subcamp,Czechia,50.0167,16.7500,Exact
451,1,Mainz- Finthen (Finthen),Concentration Camp,Subcamp,Germany,50.0000,8.2667,Exact
452,1,Malchow,Concentration Camp,Subcamp,Germany,53.4667,12.4167,Exact
453,1,Mannheim-Sandhofen (Mannheim-Waldhof),Concentration Camp,Subcamp,Germany,49.4883,8.4645,Exact
454,1,Markirch,Concentration Camp,Subcamp,France,48.2473,7.1847,Exact
455,1,Markkleeberg,Concentration Camp,Subcamp,Germany,51.2833,12.4000,Exact
456,1,Danzig-Matzkau,Concentration Camp,Subcamp,Poland,54.3000,18.6000,Exact
457,1,Mauthausen,Concentration Camp,Main Camp,Austria,48.2562,14.4866,Exact
458,1,Mehltheuer,Concentration Camp,Subcamp,Germany,48.2833,12.8333,Exact
459,1,"Börnicke (Meissnershof) - should be listed as ""Early Concentration Camp""",Early Concentration Camp,N/A,Germany,52.6667,13.2000,Exact
460,1,Meissen-Neuhirschstein,Concentration Camp,Subcamp,Germany,51.1500,13.4833,Exact
461,1,"Melk (Quarz, Kommando Quarz)",Concentration Camp,Subcamp,Austria,48.2167,15.3167,Exact
462,1,Meppen - Dalum,Concentration Camp,Subcamp,Germany,52.6833,7.3167,Exact
463,1,Meppen - Versen/ Gross Hesepe,Concentration Camp,Subcamp,Germany,52.6000,7.2667,Exact
464,1,Merzdorf,Concentration Camp,Subcamp,Poland,50.8450,16.0268,Exact
465,1,Merzhausen,Concentration Camp,Subcamp,Germany,50.3167,8.4667,Exact
466,1,Metz,Concentration Camp,Subcamp,France,49.1500,6.1833,Exact
467,1,Meuselwitz,Concentration Camp,Subcamp,Germany,51.0500,12.3000,Exact
468,1,Michelbach (Schmelz),Concentration Camp,Subcamp,Germany,49.4667,6.8333,Exact
469,1,Mielec,Concentration Camp,Subcamp,Poland,50.2833,21.4333,Exact
470,1,Mildenberg,Concentration Camp,Subcamp,Germany,53.0167,13.2833,Exact
471,1,"Missler (Walsroder Strasse, Bremen-Findorf)",Early Concentration Camp,N/A,Germany,53.0934,8.8022,Exact
472,1,Mittelbau Main Camp (Dora),Concentration Camp,Main Camp,Germany,51.5348,10.7488,Exact
473,1,Mittelsteine,Concentration Camp,Subcamp,Poland,50.5167,16.4833,Exact
474,1,Mittweida,Concentration Camp,Subcamp,Germany,50.9833,12.9833,Exact
475,1,Mockethal-Zatzschke,Concentration Camp,Subcamp,Germany,50.9667,13.9667,Exact
476,1,Moerdijk,Concentration Camp,Subcamp,Netherlands,51.7000,4.6333,Exact
477,1,Morchenstern,Concentration Camp,Subcamp,Czechia,50.7333,15.2333,Exact
478,1,Youth Protection Camp Moringen,Youth Camp,N/A,Germany,51.7000,9.8667,Exact
479,1,Moringen-Solling,Early Concentration Camp,N/A,Germany,52.6000,11.7500,Exact
480,1,Mölln,Concentration Camp,Subcamp,Germany,53.6333,10.6833,Exact
481,1,Müggenhahl,Concentration Camp,Subcamp,Poland,54.2833,18.7000,Exact
482,1,Mühldorf,Concentration Camp,Subcamp,Germany,48.2563,12.4590,Exact
483,1,"Mühlhausen (Gerätebau GmbH, Martha II, SS- Kommando Gerätebau)",Concentration Camp,Subcamp,Germany,51.2167,10.4500,Exact
484,1,Mühlhausen,Concentration Camp,Subcamp,Germany,48.9333,8.9000,Exact
485,1,Mülsen St. Micheln,Concentration Camp,Subcamp,Germany,50.7500,12.5667,Exact
486,1,München (Ettstrasse),Early Concentration Camp,N/A,Germany,48.1393,11.5710,Exact
487,1,München - Allach (BMW),Concentration Camp,Subcamp,Germany,48.2081,11.4867,Exact
488,1,"Narva (Narva-ost, and Hungerburg)",Concentration Camp,Subcamp,Russia,59.3833,28.2000,Exact
489,1,"Natzweiler-Struthof Main Camp (Natzweiler, Struthof)",Concentration Camp,Main Camp,France,48.4550,7.2546,Exact
490,1,Neckarelz I and II,Concentration Camp,Subcamp,Germany,49.3333,9.1000,Exact
491,1,Neckarelz I and II / Asbach,Concentration Camp,Subcamp,Germany,49.3500,9.0333,Exact
492,1,Neckarelz I and II / Bad Rappenau,Concentration Camp,Subcamp,Germany,49.2333,9.1000,Exact
493,1,Neckarelz I and II / Neckarbischofsheim,Concentration Camp,Subcamp,Germany,49.3000,8.9667,Exact
494,1,Neckarelz I and II / Neckargerach,Concentration Camp,Subcamp,Germany,49.4000,9.0667,Exact
495,1,Neckargartach - Heilbronn,Concentration Camp,Subcamp,Germany,49.1686,9.1978,Exact
496,1,Neckarzimmern,Concentration Camp,Subcamp,Germany,49.3191,9.1325,Exact
497,1,Neu - Ulm,Concentration Camp,Subcamp,Germany,48.4000,10.0167,Exact
498,1,Neu-Dachs,Concentration Camp,Subcamp,Poland,50.1333,19.2667,Exact
499,1,Neuburg an der Donau,Concentration Camp,Subcamp,Germany,48.7333,11.1833,Exact
500,1,Neubrandenburg,Concentration Camp,Subcamp,Germany,53.5667,13.2667,Exact
501,1,Neubrücke,Concentration Camp,Subcamp,Germany,49.6000,7.1833,Exact
502,1,Neudamm,Concentration Camp,Subcamp,Germany,52.0167,11.0833,Exact
503,1,Neuenbürg,Concentration Camp,Subcamp,Germany,47.8167,7.5667,Exact
504,1,Neuengamme,Concentration Camp,Main Camp,Germany,53.4333,10.2333,Exact
505,1,Neufahrn,Concentration Camp,Subcamp,Germany,48.8167,11.6667,Exact
506,1,Neuhammer,Concentration Camp,Subcamp,Poland,51.4667,15.4000,Exact
507,1,Neurohlau,Concentration Camp,Subcamp,Czechia,50.2667,12.8000,Exact
508,1,Neusalz,Concentration Camp,Subcamp,Poland,51.8000,15.7167,Exact
509,1,Neustadt - Glewe,Concentration Camp,Subcamp,Germany,53.3833,11.5833,Exact
510,1,Neustadt O/S,Concentration Camp,Subcamp,Poland,50.3167,17.5833,Exact
511,1,Neustadt an der Haardt (Rheinpfalz),Early Concentration Camp,N/A,Germany,49.3500,8.1500,Exact
512,1,Neustadt bei Coburg (KALAG),Concentration Camp,Subcamp,Germany,50.3167,11.1167,Exact
513,1,Neustadt in Holstein,Concentration Camp,Subcamp,Germany,54.1000,10.8167,Exact
514,1,Neustift im Stubaital (Innsbruck II),Concentration Camp,Subcamp,Austria,47.1167,11.3167,Exact
515,1,Neustrelitz - Fürstensee,Concentration Camp,Subcamp,Germany,53.3667,13.0833,Exact
516,1,Neusustrum (Papenburg V),Early Concentration Camp,N/A,Germany,52.8833,7.2167,Exact
517,1,Neuteich,Concentration Camp,Subcamp,Poland,54.1333,19.0167,Exact
518,1,Niederbronn,Concentration Camp,Subcamp,France,48.9167,7.6333,Exact
519,1,Niederoderwitz,Concentration Camp,Subcamp,Czechia,50.9500,14.7333,Exact
520,1,Niederorschel (Langenwerke AG),Concentration Camp,Subcamp,Germany,51.3667,10.4333,Exact
521,1,Niemegk,Concentration Camp,Subcamp,Germany,51.6167,12.3667,Exact
522,1,Niesky (Wiesengrund),Concentration Camp,Subcamp,Germany,51.3000,14.8167,Exact
523,1,Nimptsch,Concentration Camp,Subcamp,Poland,50.7167,16.8500,Exact
524,1,Nohra,Early Concentration Camp,N/A,Germany,50.9667,11.6667,Exact
525,1,Nordhausen,Concentration Camp,Subcamp,Germany,51.5167,10.8000,Exact
526,1,Nordhausen (Boelcke-Kaserne),Concentration Camp,Subcamp,Germany,51.5167,10.8000,Exact
527,1,Nossen- Rosswein,Concentration Camp,Subcamp,Germany,51.0500,13.3000,Exact
528,1,Nürnberg (SS-Kaserne),Concentration Camp,Subcamp,Germany,49.4667,11.0000,Exact
529,1,"Nürnberg (Sachsenhausen, 2. SS- Baubrigade (E), SS- BB II)",Concentration Camp,Subcamp,Germany,49.4475,11.0683,Exact
530,1,Nürnberg (Siemens-Schuckert Werke),Concentration Camp,Subcamp,Germany,49.4475,11.0683,Exact
531,1,Nürnberg / Eichstätt,Concentration Camp,Subcamp,Germany,48.8833,11.1833,Exact
532,1,"Nüxei (Buchenwald, Mittelbau, and Sachsenhausen, SS- BB III)",Concentration Camp,Subcamp,Germany,51.5667,10.5167,Exact
533,1,Ober- Altstadt,Concentration Camp,Subcamp,Czechia,50.5833,15.9000,Exact
534,1,Ober- Hohenelbe,Concentration Camp,Subcamp,Czechia,50.6500,15.6000,Exact
535,1,Oberehnheim,Concentration Camp,Subcamp,France,48.4667,7.4833,Exact
536,1,"Oberndorf (Muna, Ms, Mu)",Concentration Camp,Subcamp,Germany,50.9000,11.8667,Exact
537,1,Oberstdorf - Birgsau,Concentration Camp,Subcamp,Austria,47.3333,10.2667,Exact
538,1,Obertraubling (aka Regensburg- Obertraubling),Concentration Camp,Subcamp,Germany,48.9667,12.1667,Exact
539,1,Ochtumsand,Early Concentration Camp,N/A,Germany,53.1167,8.6500,Exact
540,1,Oederan,Concentration Camp,Subcamp,Germany,50.8667,13.1667,Exact
541,1,Oelsnitz im Erzgebirge,Early Concentration Camp,N/A,Germany,50.7167,12.7000,Exact
542,1,Ohrdruf (SIII),Concentration Camp,Subcamp,Germany,50.8260,10.7356,Exact
543,1,Ohrdruf / Crawinkel,Concentration Camp,Subcamp,Germany,50.7833,10.7833,Exact
544,1,Ohrdruf / Espenfeld,Concentration Camp,Subcamp,Germany,50.8167,10.9000,Exact
